sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2024.0,0.015178516079860708,0.004760415671980653,0.0004438401345524209,0.00026113644549550374
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2020.0,0.257340235820381,0.17558513225107095,0.08793855032892266,0.0066159509981426
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2021.0,0.3747084380523751,0.23806588772984777,0.16796304483896451,1.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2022.0,0.3662005874152109,0.20405853518348133,0.0454363333411295,0.0070644242025417504
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2023.0,0.3337456742640351,0.1999315494353024,0.08102615357573568,0.009632099725739593
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2024.0,0.3197697256038341,0.19949980192812777,0.06899341824511579,0.00487468614799749
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2020.0,0.8809078267741857,0.7470472631281351,0.1605696992015345,0.18182898861880337
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2021.0,1.0,0.9099301907185111,0.13878768581775788,0.10503394114715842
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2022.0,0.8961478548285529,1.0,0.9218245995895751,0.15311277476444696
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2023.0,0.8861667245841659,0.8195090735078814,1.0,0.04371140516998463
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2024.0,0.8659309331159443,0.8518303493288186,0.2702712015315529,0.11935138842962803
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2020.0,0.1059709323221871,0.21713779588901738,0.06905455857368344,0.02301523523149418
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2021.0,0.10234094296996223,0.24475336947950815,0.16781511337968535,0.11941937582918351
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2022.0,0.09029652980693198,0.21297762540836,0.06699972262206795,0.01685800260997925
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2023.0,0.08919660642514109,0.2529647432246319,0.05770240443792896,0.13445895694062307
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2024.0,0.08104686950962078,0.23398484812085368,0.08286940078257006,0.018509718355204652
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2020.0,0.03000199016291995,0.04671492814867737,0.0012885955380220486,0.0012885917127411432
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2021.0,0.029638267561200693,0.02937924807221751,0.012837960427718512,0.003165565855819799
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2022.0,0.024632001275246194,0.021793384253861858,0.008936303164973219,0.0009363595763783152
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2023.0,0.024698882053000526,0.027781484304913097,0.00047891331473175506,0.0014527362213411963
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2024.0,0.022997208641028846,0.02065554302369405,0.0011554523777727438,0.0009456215379622634
